UI_SECTION,UI_TAB,UI_PANEL,UI_FIELD_NAME,UI_SHORT_LABEL,FIELD_DESCRIPTION,JAVA_CLASS,JAVA_PROPERTY,DB_TABLE,DB_COLUMN,DATA_TYPE,LOOKUP_TABLE,LOOKUP_COLUMN,LOOKUP_DESCRIPTION_COLUMN,FIELD_ORIGIN,CUSTOM_ATTRIBUTE_ID,REQUIRED,READ_ONLY,CONFIDENCE,SOURCE_FILE,NOTES
Award Home,Institution,award Details Dates,,,,Award,unitName,,,,,,,DERIVED_DISPLAY,,,Y,LOW,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,"no ORM mapping for this property - rendered from a related object or computed in Java/KRAD, not stored in its own column; no DataDictionary label in source; UI name not asserted"
Award Home,Project,award Details Dates,ARRA Code,,ARRA Code,edu.bu.kuali.kra.award.home.AwardExtension,arraCode,AWARD_EXTENSION,ARRA_CODE,VARCHAR2,,,,BU_EXTENSION,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Project,award Details Dates,Conference Grant,,Conference Grant,edu.bu.kuali.kra.award.home.AwardExtension,conferenceGrant,AWARD_EXTENSION,CONFERENCE_GRANT,VARCHAR2,,,,BU_EXTENSION,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Project,award Details Dates,Major Project,,Major Project,edu.bu.kuali.kra.award.home.AwardExtension,majorProject,AWARD_EXTENSION,MAJOR_PROJECT,VARCHAR2,,,,BU_EXTENSION,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Sponsor,award Details Dates,FAIN ID,,FAIN ID,org.kuali.kra.award.home.Award,fainId,AWARD,FAIN_ID,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Sponsor,award Details Dates,Federal Award Year,,Federal Award Year,org.kuali.kra.award.home.Award,fedAwardYear,AWARD,FED_AWARD_YEAR,NUMBER,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Sponsor,award Details Dates,Modification ID,,Modification ID,org.kuali.kra.award.home.Award,modificationNumber,AWARD,MODIFICATION_NUMBER,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Sponsor,award Details Dates,NSF Science Code,,A number used to indicate the type of research activity as defined by the National Science Foundation. NSF codes are not specific for NSF proposals and/or awards.,org.kuali.kra.award.home.Award,nsfSequenceNumber,AWARD,NSF_SEQUENCE_NUMBER,NUMBER,NSF_CODES,NSF_SEQUENCE_NUMBER,DESCRIPTION,CORE_KUALI,,,Y,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Sponsor,award Details Dates,Prime Sponsor,,The identification number of the organization or agency that is providing support for the sponsored project.,org.kuali.kra.award.home.Award,primeSponsorCode,AWARD,PRIME_SPONSOR_CODE,VARCHAR2,SPONSOR,SPONSOR_CODE,DESCRIPTION,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Sponsor,award Details Dates,Prime Sponsor Award ID,,,edu.bu.kuali.kra.award.home.AwardExtension,primeSponsorAwardId,AWARD_EXTENSION,PRIME_SPONSOR_AWARD_ID,VARCHAR2,,,,BU_EXTENSION,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Sponsor,award Details Dates,Sponsor Award ID,,Sponsor Award ID,org.kuali.kra.award.home.Award,sponsorAwardNumber,AWARD,SPONSOR_AWARD_NUMBER,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Sponsor,award Details Dates,Sponsor ID,,The identification number of the organization or agency that is providing support for the sponsored project.,org.kuali.kra.award.home.Award,sponsorCode,AWARD,SPONSOR_CODE,VARCHAR2,SPONSOR,SPONSOR_CODE,DESCRIPTION,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Time & Money,award Details Dates,Anticipated Total Direct,,Anticipated Total Direct,org.kuali.kra.award.home.AwardAmountInfo,anticipatedTotalDirect,AWARD_AMOUNT_INFO,ANTICIPATED_TOTAL_DIRECT,NUMBER,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Time & Money,award Details Dates,Anticipated Total Indirect,,Anticipated Total Indirect,org.kuali.kra.award.home.AwardAmountInfo,anticipatedTotalIndirect,AWARD_AMOUNT_INFO,ANTICIPATED_TOTAL_INDIRECT,NUMBER,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Time & Money,award Details Dates,Execution Date,,The Execution Date of the Budget,org.kuali.kra.award.home.Award,awardExecutionDate,AWARD,AWARD_EXECUTION_DATE,DATE,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Time & Money,award Details Dates,Federal Award Date,,Federal Award Date,org.kuali.kra.award.home.Award,fedAwardDate,AWARD,FED_AWARD_DATE,DATE,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Time & Money,award Details Dates,Modification Date,,Modification Date,org.kuali.kra.award.home.Award,beginDate,AWARD,BEGIN_DATE,DATE,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Time & Money,award Details Dates,Obligated Total Direct,,Obligated Total Direct,org.kuali.kra.award.home.AwardAmountInfo,obligatedTotalDirect,AWARD_AMOUNT_INFO,OBLIGATED_TOTAL_DIRECT,NUMBER,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Time & Money,award Details Dates,Obligated Total Indirect,,Obligated Total Indirect,org.kuali.kra.award.home.AwardAmountInfo,obligatedTotalIndirect,AWARD_AMOUNT_INFO,OBLIGATED_TOTAL_INDIRECT,NUMBER,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Time & Money,award Details Dates,Obligation End Date,,Obligation End Date,org.kuali.kra.award.home.AwardAmountInfo,obligationExpirationDate,AWARD_AMOUNT_INFO,OBLIGATION_EXPIRATION_DATE,DATE,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Time & Money,award Details Dates,Obligation Start Date,,Obligation Start Date,org.kuali.kra.award.home.AwardAmountInfo,currentFundEffectiveDate,AWARD_AMOUNT_INFO,CURRENT_FUND_EFFECTIVE_DATE,DATE,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Time & Money,award Details Dates,Project End Date,,Final Expiration Date,org.kuali.kra.award.home.AwardAmountInfo,finalExpirationDate,AWARD_AMOUNT_INFO,FINAL_EXPIRATION_DATE,DATE,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Time & Money,award Details Dates,Project Start Date,,Project Start Date,org.kuali.kra.award.home.Award,awardEffectiveDate,AWARD,AWARD_EFFECTIVE_DATE,DATE,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,
Award Home,Time & Money,award Details Dates,,,,Award,anticipatedTotal,,,,,,,DERIVED_DISPLAY,,,,LOW,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,"no ORM mapping for this property - rendered from a related object or computed in Java/KRAD, not stored in its own column; no DataDictionary label in source; UI name not asserted"
Award Home,Time & Money,award Details Dates,,,,Award,obligatedTotal,,,,,,,DERIVED_DISPLAY,,,,LOW,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardDetailsDates.tag,"no ORM mapping for this property - rendered from a related object or computed in Java/KRAD, not stored in its own column; no DataDictionary label in source; UI name not asserted"
Award Home,Funding Proposals,award Funding Proposals,,,,Award,FundingProposal.proposalNumber,,,,,,,DERIVED_DISPLAY,,,,LOW,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardFundingProposals.tag,"no ORM mapping for this property - rendered from a related object or computed in Java/KRAD, not stored in its own column; no DataDictionary label in source; UI name not asserted"
Award Home,Subawards,award Subaward,Amount,,Amount,org.kuali.kra.award.home.approvedsubawards.AwardApprovedSubaward,amount,AWARD_APPROVED_SUBAWARDS,AMOUNT,NUMBER,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardSubaward.tag,
Award Home,Subawards,award Subaward,Organization ID,,Organization ID,org.kuali.kra.award.home.approvedsubawards.AwardApprovedSubaward,organizationId,AWARD_APPROVED_SUBAWARDS,ORGANIZATION_ID,VARCHAR2,ORGANIZATION,ORGANIZATION_ID,DESCRIPTION,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardSubaward.tag,
Award Home,Subawards,award Subaward,Organization Name,,Organization Name,org.kuali.kra.award.home.approvedsubawards.AwardApprovedSubaward,organizationName,AWARD_APPROVED_SUBAWARDS,ORGANIZATION_NAME,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardSubaward.tag,
Award Notes And Attachments,Attachments,award Attachments,Attachment Type,,Attachment Type,org.kuali.kra.award.notesandattachments.attachments.AwardAttachment,typeCode,AWARD_ATTACHMENT,TYPE_CODE,VARCHAR2,AWARD_ATTACHMENT_TYPE,TYPE_CODE,DESCRIPTION,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardAttachments.tag,
Award Notes And Attachments,Attachments,award Attachments,Description,,Description,org.kuali.kra.award.notesandattachments.attachments.AwardAttachment,description,AWARD_ATTACHMENT,DESCRIPTION,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardAttachments.tag,
Award Notes And Attachments,Attachments,award Attachments,Last Update,,The creation or last modification timestamp.,org.kuali.kra.award.notesandattachments.attachments.AwardAttachment,lastUpdateTimestamp,AWARD_ATTACHMENT,LAST_UPDATE_TIMESTAMP,DATE,,,,CORE_KUALI,,,Y,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardAttachments.tag,
Award Notes And Attachments,Attachments,award Attachments,Update By,,The user who created or last modified the object.,org.kuali.kra.award.notesandattachments.attachments.AwardAttachment,lastUpdateUser,AWARD_ATTACHMENT,LAST_UPDATE_USER,VARCHAR2,,,,CORE_KUALI,,,Y,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardAttachments.tag,
Award Notes And Attachments,${commentTypeDescription},award Comments Types,Comments,,Comments,org.kuali.kra.award.home.AwardComment,comments,AWARD_COMMENT,COMMENTS,CLOB,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardCommentsTypes.tag,
Award Notes And Attachments,Notes,award Notes,Comments,,Comments,org.kuali.kra.award.notesandattachments.notes.AwardNotepad,comments,AWARD_NOTEPAD,COMMENTS,CLOB,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardNotes.tag,
Award Notes And Attachments,Notes,award Notes,Note Topic,,Comments,org.kuali.kra.award.notesandattachments.notes.AwardNotepad,noteTopic,AWARD_NOTEPAD,NOTE_TOPIC,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardNotes.tag,
Award Notes And Attachments,Notes,award Notes,Restricted View,,Restricted View,org.kuali.kra.award.notesandattachments.notes.AwardNotepad,restrictedView,AWARD_NOTEPAD,RESTRICTED_VIEW,CHAR,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardNotes.tag,
Award Payment Reports And Terms,Additional Financial Information,award Additional Information,A133 Cluster,,A133 Cluster,edu.bu.kuali.kra.award.home.AwardExtension,a133Cluster,AWARD_EXTENSION,A133_CLUSTER,VARCHAR2,,,,BU_EXTENSION,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardAdditionalInformation.tag,
Award Payment Reports And Terms,Additional Financial Information,award Additional Information,AVC Indicator,,AVC Indicator,edu.bu.kuali.kra.award.home.AwardExtension,avcIndicator,AWARD_EXTENSION,AVC_INDICATOR,VARCHAR2,,,,BU_EXTENSION,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardAdditionalInformation.tag,
Award Payment Reports And Terms,Additional Financial Information,award Additional Information,BU/BMC FA Split,,BU/BMC FA Split,edu.bu.kuali.kra.award.home.AwardExtension,buBmcFaSplit,AWARD_EXTENSION,BU_BMC_FA_SPLIT,VARCHAR2,,,,BU_EXTENSION,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardAdditionalInformation.tag,
Award Payment Reports And Terms,Additional Financial Information,award Additional Information,Foreign Currency Award,,Foreign Currency Award,edu.bu.kuali.kra.award.home.AwardExtension,foreignCurrencyAward,AWARD_EXTENSION,FOREIGN_CURRENCY_AWARD,VARCHAR2,,,,BU_EXTENSION,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardAdditionalInformation.tag,
Award Payment Reports And Terms,Additional Financial Information,award Additional Information,Fringe not allowed,,Fringe not allowed,edu.bu.kuali.kra.award.home.AwardExtension,fringeNotAllowedIndicator,AWARD_EXTENSION,FRINGE_NOT_ALLOWED_INDICATOR,VARCHAR2,,,,BU_EXTENSION,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardAdditionalInformation.tag,
Award Payment Reports And Terms,Additional Financial Information,award Additional Information,Interest Earned,,Interest Earned,edu.bu.kuali.kra.award.home.AwardExtension,interestEarned,AWARD_EXTENSION,INTEREST_EARNED,VARCHAR2,,,,BU_EXTENSION,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardAdditionalInformation.tag,
Award Payment Reports And Terms,Additional Financial Information,award Additional Information,Interest Earned Account Number,,,edu.bu.kuali.kra.award.home.AwardExtension,interestEarnedAccountNumber,AWARD_EXTENSION,INTEREST_EARNED_ACCOUNT_NUMBER,VARCHAR2,,,,BU_EXTENSION,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardAdditionalInformation.tag,
Award Payment Reports And Terms,Additional Financial Information,award Additional Information,NCE Notification Date,,NCE Notification Date,edu.bu.kuali.kra.award.home.AwardExtension,NCENotificationDate,AWARD_EXTENSION,NCE_NOTIFICATION_DATE,DATE,,,,BU_EXTENSION,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardAdditionalInformation.tag,
Award Payment Reports And Terms,Additional Financial Information,award Additional Information,Program Income,,Program Income,edu.bu.kuali.kra.award.home.AwardExtension,programIncome,AWARD_EXTENSION,PROGRAM_INCOME,VARCHAR2,,,,BU_EXTENSION,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardAdditionalInformation.tag,
Award Payment Reports And Terms,Additional Financial Information,award Additional Information,Stepped Up Rate,,Federal Rate Date,edu.bu.kuali.kra.award.home.AwardExtension,steppedUpRate,AWARD_EXTENSION,FEDERAL_RATE_DATE,VARCHAR2,,,,BU_EXTENSION,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardAdditionalInformation.tag,
Award Payment Reports And Terms,Additional Financial Information,award Additional Information,Stock Award,,Stock Award,edu.bu.kuali.kra.award.home.AwardExtension,stockAward,AWARD_EXTENSION,STOCK_AWARD,VARCHAR2,,,,BU_EXTENSION,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardAdditionalInformation.tag,
Award Payment Reports And Terms,Approved Equipment,award Approved Equipment,Amount,,Amount,org.kuali.kra.award.paymentreports.specialapproval.approvedequipment.AwardApprovedEquipment,amount,AWARD_APPROVED_EQUIPMENT,AMOUNT,NUMBER,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardApprovedEquipment.tag,
Award Payment Reports And Terms,Approved Equipment,award Approved Equipment,Item,,Item,org.kuali.kra.award.paymentreports.specialapproval.approvedequipment.AwardApprovedEquipment,item,AWARD_APPROVED_EQUIPMENT,ITEM,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardApprovedEquipment.tag,
Award Payment Reports And Terms,Approved Equipment,award Approved Equipment,Model,,Model,org.kuali.kra.award.paymentreports.specialapproval.approvedequipment.AwardApprovedEquipment,model,AWARD_APPROVED_EQUIPMENT,MODEL,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardApprovedEquipment.tag,
Award Payment Reports And Terms,Approved Equipment,award Approved Equipment,Vendor,,Vendor,org.kuali.kra.award.paymentreports.specialapproval.approvedequipment.AwardApprovedEquipment,vendor,AWARD_APPROVED_EQUIPMENT,VENDOR,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardApprovedEquipment.tag,
Award Payment Reports And Terms,Approved Foreign Travel,award Approved Foreign Travel,Amount,,Amount,org.kuali.kra.award.paymentreports.specialapproval.foreigntravel.AwardApprovedForeignTravel,amount,AWARD_APPROVED_FOREIGN_TRAVEL,AMOUNT,NUMBER,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardApprovedForeignTravel.tag,
Award Payment Reports And Terms,Approved Foreign Travel,award Approved Foreign Travel,Destination,,Destination,org.kuali.kra.award.paymentreports.specialapproval.foreigntravel.AwardApprovedForeignTravel,destination,AWARD_APPROVED_FOREIGN_TRAVEL,DESTINATION,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardApprovedForeignTravel.tag,
Award Payment Reports And Terms,Approved Foreign Travel,award Approved Foreign Travel,End Date,,End Date,org.kuali.kra.award.paymentreports.specialapproval.foreigntravel.AwardApprovedForeignTravel,endDate,AWARD_APPROVED_FOREIGN_TRAVEL,END_DATE,DATE,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardApprovedForeignTravel.tag,
Award Payment Reports And Terms,Approved Foreign Travel,award Approved Foreign Travel,Start Date,,Start Date,org.kuali.kra.award.paymentreports.specialapproval.foreigntravel.AwardApprovedForeignTravel,startDate,AWARD_APPROVED_FOREIGN_TRAVEL,START_DATE,DATE,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardApprovedForeignTravel.tag,
Award Payment Reports And Terms,Approved Foreign Travel,award Approved Foreign Travel,Traveler Name,,Traveler Name,org.kuali.kra.award.paymentreports.specialapproval.foreigntravel.AwardApprovedForeignTravel,travelerName,AWARD_APPROVED_FOREIGN_TRAVEL,TRAVELER_NAME,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardApprovedForeignTravel.tag,
Award Payment Reports And Terms,Approved Foreign Travel,award Approved Foreign Travel,,,,AwardApprovedForeignTravel,knownTravelers,,,,,,,DERIVED_DISPLAY,,,,LOW,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardApprovedForeignTravel.tag,"no ORM mapping for this property - rendered from a related object or computed in Java/KRAD, not stored in its own column; no DataDictionary label in source; UI name not asserted"
Award Payment Reports And Terms,Approved Foreign Travel,award Approved Foreign Travel,,,,AwardApprovedForeignTravel,selectedTravelerId,,,,,,,DERIVED_DISPLAY,,,,LOW,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardApprovedForeignTravel.tag,"no ORM mapping for this property - rendered from a related object or computed in Java/KRAD, not stored in its own column; no DataDictionary label in source; UI name not asserted"
Award Payment Reports And Terms,Contract And Grants Billing,award Cgb,Additional Forms Required,,,org.kuali.kra.award.cgb.AwardCgb,additionalFormsRequired,AWARD_CGB,ADDITIONAL_FORMS_REQ,CHAR,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardCgb.tag,
Award Payment Reports And Terms,Contract And Grants Billing,award Cgb,Amount To Draw,,,org.kuali.kra.award.cgb.AwardCgb,amountToDraw,AWARD_CGB,AMT_TO_DRAW,NUMBER,,,,CORE_KUALI,,,Y,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardCgb.tag,
Award Payment Reports And Terms,Contract And Grants Billing,award Cgb,Auto Approve,,,org.kuali.kra.award.cgb.AwardCgb,autoApproveInvoice,AWARD_CGB,AUTO_APPROVE_INVOICE,CHAR,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardCgb.tag,
Award Payment Reports And Terms,Contract And Grants Billing,award Cgb,Comments,,Comments,org.kuali.kra.award.home.AwardComment,comments,AWARD_COMMENT,COMMENTS,CLOB,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardCgb.tag,
Award Payment Reports And Terms,Contract And Grants Billing,award Cgb,Dunning Campaign,,,org.kuali.kra.award.cgb.AwardCgb,dunningCampaignId,AWARD_CGB,DUNNING_CAMPAIGN_ID,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardCgb.tag,
Award Payment Reports And Terms,Contract And Grants Billing,award Cgb,Exclude from Invoicing,,,org.kuali.kra.award.cgb.AwardCgb,suspendInvoicing,AWARD_CGB,SUSPEND_INVOICING,CHAR,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardCgb.tag,
Award Payment Reports And Terms,Contract And Grants Billing,award Cgb,Final Billed Indicator,,,org.kuali.kra.award.cgb.AwardCgb,finalBill,AWARD_CGB,FINAL_BILL,CHAR,,,,CORE_KUALI,,,Y,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardCgb.tag,
Award Payment Reports And Terms,Contract And Grants Billing,award Cgb,Invoice Document Status,,,org.kuali.kra.award.cgb.AwardCgb,invoiceDocumentStatus,AWARD_CGB,INVOICE_DOCUMENT_STATUS,VARCHAR2,,,,CORE_KUALI,,,Y,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardCgb.tag,
Award Payment Reports And Terms,Contract And Grants Billing,award Cgb,Invoicing Option,,,org.kuali.kra.award.cgb.AwardCgb,invoicingOption,AWARD_CGB,INVOICING_OPTION,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardCgb.tag,
Award Payment Reports And Terms,Contract And Grants Billing,award Cgb,Last Billed Date,,,org.kuali.kra.award.cgb.AwardCgb,lastBilledDate,AWARD_CGB,LAST_BILLED_DATE,DATE,,,,CORE_KUALI,,,Y,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardCgb.tag,
Award Payment Reports And Terms,Contract And Grants Billing,award Cgb,Letter Of Credit Review,,,org.kuali.kra.award.cgb.AwardCgb,letterOfCreditReviewIndicator,AWARD_CGB,LETTER_OF_CREDIT_REVIEW,CHAR,,,,CORE_KUALI,,,Y,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardCgb.tag,
Award Payment Reports And Terms,Contract And Grants Billing,award Cgb,Minimum Invoice Amount,,,org.kuali.kra.award.cgb.AwardCgb,minInvoiceAmount,AWARD_CGB,MIN_INVOICE_AMT,NUMBER,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardCgb.tag,
Award Payment Reports And Terms,Contract And Grants Billing,award Cgb,Stop Work,,,org.kuali.kra.award.cgb.AwardCgb,stopWork,AWARD_CGB,STOP_WORK,CHAR,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardCgb.tag,
Award Payment Reports And Terms,Closeout,award Closeout,Archive Date,,Archive Date,org.kuali.kra.award.home.Award,closeoutDate,AWARD,CLOSEOUT_DATE,DATE,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardCloseout.tag,
Award Payment Reports And Terms,Closeout,award Closeout,Archive Location,,Archive Location,org.kuali.kra.award.home.Award,archiveLocation,AWARD,ARCHIVE_LOCATION,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardCloseout.tag,
Award Payment Reports And Terms,Closeout,award Closeout,Due Date,,Due Date,org.kuali.kra.award.paymentreports.closeout.AwardCloseout,dueDate,AWARD_CLOSEOUT,DUE_DATE,DATE,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardCloseout.tag,
Award Payment Reports And Terms,Closeout,award Closeout,Final Report,,Final Report,org.kuali.kra.award.paymentreports.closeout.AwardCloseout,closeoutReportName,AWARD_CLOSEOUT,CLOSEOUT_REPORT_NAME,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardCloseout.tag,
Award Payment Reports And Terms,Closeout,award Closeout,Final Submission Date,,Final Submission Date,org.kuali.kra.award.paymentreports.closeout.AwardCloseout,finalSubmissionDate,AWARD_CLOSEOUT,FINAL_SUBMISSION_DATE,DATE,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardCloseout.tag,
Award Payment Reports And Terms,Payment & Invoices,award Payment And Invoices,Comments,,Comments,org.kuali.kra.award.home.AwardComment,comments,AWARD_COMMENT,COMMENTS,CLOB,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardPaymentAndInvoices.tag,
Award Payment Reports And Terms,,award Payment And Invoices Top Panel,Document Funding ID,,Document Funding ID,org.kuali.kra.award.home.Award,documentFundingId,AWARD,DFAFS_NUMBER,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardPaymentAndInvoicesTopPanel.tag,
Award Payment Reports And Terms,,award Payment And Invoices Top Panel,Payment Basis,,Payment Basis,org.kuali.kra.award.home.Award,basisOfPaymentCode,AWARD,BASIS_OF_PAYMENT_CODE,VARCHAR2,AWARD_BASIS_OF_PAYMENT,BASIS_OF_PAYMENT_CODE,DESCRIPTION,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardPaymentAndInvoicesTopPanel.tag,
Award Payment Reports And Terms,,award Payment And Invoices Top Panel,Payment Method,,Payment Method,org.kuali.kra.award.home.Award,methodOfPaymentCode,AWARD,METHOD_OF_PAYMENT_CODE,VARCHAR2,AWARD_METHOD_OF_PAYMENT,METHOD_OF_PAYMENT_CODE,DESCRIPTION,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/award/awardPaymentAndInvoicesTopPanel.tag,
